,molecule_chembl_id,IC50,smiles,pIC50
1582,CHEMBL63354,2580.0,O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,5.58838029403677
1583,CHEMBL29801,2600.0,CCc1ccc(C(C(=O)NC(C)(C)C)N2C(=O)[C@H](CS)NC(=O)[C@@H]2Cc2ccc([N+](=O)[O-])cc2)cc1,5.585026652029182
1584,CHEMBL4294130,2600.0,CO[C@@H]1O[C@H](CN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,5.585026652029182
1585,CHEMBL429669,2623.0,O=C(NO)[C@H]1CC2(CC2)CN(C(=O)OC2CCOCC2)[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,5.581201709409647
1586,CHEMBL447,2643.0,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,5.57790283686829
1587,CHEMBL50437,2700.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,5.568636235841012
1588,CHEMBL277206,2827.0,CCN(CC)CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,5.5486741915104805
1589,CHEMBL1083906,2860.0,Cc1ccccc1N1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,5.543633966870956
1590,CHEMBL3955430,2900.0,O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,5.537602002101044
1591,CHEMBL26913,2900.0,CCCN1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,5.537602002101044
1592,CHEMBL77207,2930.0,CCCCCCCCCCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,5.53313237964589
1593,CHEMBL4209100,2960.0,COc1ccc(-c2ccc(Sc3ccccc3C(CCC(=O)O)C(=O)O)cc2)cc1,5.528708288941061
1594,CHEMBL85026,2990.0,CCCCOc1ccc(S(=O)(=O)NC(C(=O)O)C2CCN(C(=O)OCCOC)CC2)cc1,5.52432881167557
1595,CHEMBL223888,3000.0,CC#CCOc1ccc(SC(CCCCCC)C(=O)NO)cc1,5.522878745280337
1596,CHEMBL94348,3000.0,CCNC(=O)P(=O)(O)O,5.522878745280337
1597,CHEMBL584147,3000.0,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(C)C(=O)O)cc2)cc1,5.522878745280337
1598,CHEMBL222992,3000.0,CC#CCOc1ccc(SC(C(=O)NO)C2CCCCC2)cc1,5.522878745280337
1599,CHEMBL253374,3000.0,O=C(OCc1ccc(F)cc1)c1cccc(=O)[nH]1,5.522878745280337
1600,CHEMBL2151364,3010.0,CN(C)C(=O)c1ccc(-c2ccc(C(=O)CC3(O)C(=O)NC(=O)NC3=O)cc2)cc1,5.521433504406156
1601,CHEMBL252442,3048.0,COC(=O)N1CC2(CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CC=C(c2ccccc2)C1,5.515985037332437
1602,CHEMBL253489,3050.0,Cc1ccc2oc(=O)c(CCC(=O)NO)cc2c1,5.515700160653214
1603,CHEMBL1784339,3100.0,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.508638306165727
1604,CHEMBL4573985,3100.0,Cc1[nH]c2ccccc2c1CCNC(=O)CCCCNCc1cc(Cl)c2cccnc2c1O,5.508638306165727
1605,CHEMBL83616,3110.0,O=C(CC(CSc1ccccc1)C(=O)O)c1ccc(-c2ccc(Cl)cc2)cc1,5.507239610973162
1606,CHEMBL147604,3118.0,O=C(NO)C1c2ccc(OCc3ccccc3)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,5.506123889147178
1607,CHEMBL3622785,3190.0,CCOc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)cc1,5.496209316942819
1608,CHEMBL4586740,3200.0,O=C(CCCNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,5.494850021680094
1609,CHEMBL563026,3200.0,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccc(F)cc2)s1,5.494850021680094
1610,CHEMBL30055,3200.0,CCCCOc1ccc(C(C(=O)NC(C)(C)C)N2C(=O)[C@H](CS)NC(=O)[C@@H]2Cc2ccc([N+](=O)[O-])cc2)cc1,5.494850021680094
1611,CHEMBL5267938,3320.0,O=C(CCCNC(=O)c1cccc(C(=O)NCCCC(=O)NCCC[C@@H](NS(=O)(=O)c2ccc(OCc3cc(Br)cc(Br)c3)cc2)C(=O)NO)c1)NCCC[C@@H](NS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)C(=O)NO,5.478861916295964
1612,CHEMBL379247,3390.0,O=C(O)CC(CC1CCCC1)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.4698003017969175
1613,CHEMBL157243,3400.0,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccccc1,5.468521082957745
1614,CHEMBL226439,3400.0,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1,5.468521082957745
1615,CHEMBL4783080,3420.0,COc1ccc(S(=O)(=O)N2C[C@H](NC(=O)[C@H](CCCN)NC(=O)OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,5.465973893943865
1616,CHEMBL69569,3448.0,Cc1cc(Br)cc(C(=O)NO)c1N(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1,5.462432742847325
1617,CHEMBL2048506,3460.0,CCCCOC(=O)[C@H]1c2c(/C=C/C(=O)O[C@H](Cc3ccc(O)c(O)c3)C(=O)O)ccc(O)c2O[C@@H]1c1ccc(O)c(O)c1,5.460923901207224
1618,CHEMBL4483313,3500.0,O=C(CCNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,5.455931955649724
1619,CHEMBL4471187,3600.0,O=C(CCCCNCc1cc(Cl)c2cccnc2c1O)Nc1ccccc1,5.443697499232712
1620,CHEMBL2326364,3600.0,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,5.443697499232712
1621,CHEMBL202875,3600.0,CCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.443697499232712
1622,CHEMBL4213651,3700.0,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NS(C)(=O)=O)cc2)cc1,5.431798275933005
1623,CHEMBL42938,3800.0,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)O,5.42021640338319
1624,CHEMBL3617406,3900.0,CC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c1ccccc1,5.4089353929735005
1625,CHEMBL43113,3900.0,Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,5.4089353929735005
1626,CHEMBL5405287,4000.0,CCCCCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,5.3979400086720375
1627,CHEMBL356124,4100.0,COc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,5.3872161432802645
1628,CHEMBL3827735,4282.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)Nc1ccccc1,5.36835333704158
1629,CHEMBL3622221,4290.0,Cc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c1,5.367542707815275
1630,CHEMBL280824,4300.0,CC(C)(C)NC(=O)C(c1ccc(-c2ccccc2)cc1)N1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,5.366531544420413
1631,CHEMBL4531703,4370.0,O=C(NO)[C@H]1CCCC1S(=O)(=O)c1ccc(Cl)c(Cl)c1,5.359518563029578
1632,CHEMBL550628,4400.0,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)s2)cc1,5.356547323513812
1633,CHEMBL29505,4400.0,CC(C)(C)NC(=O)C(c1ccc(Oc2ccccc2)cc1)N1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccc([N+](=O)[O-])cc1,5.356547323513812
1634,CHEMBL2431027,4400.0,O=C(NCCC[C@@H](NS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)C(=O)NO)OCc1ccccc1,5.356547323513812
1635,CHEMBL3770688,4500.0,Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N[C@H](CCCNC(=O)OCc2ccccc2)C(=O)NO)CC1,5.346787486224656
1636,CHEMBL16099,4500.0,CC(C)CC(C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C)C(O)CS,5.346787486224656
1637,CHEMBL2203640,4500.0,COc1ccc(CC2(CCCCCCCC(C)C)C(=O)NC(=O)NC2=O)cc1,5.346787486224656
1638,CHEMBL369317,4517.0,CC(C)ON([C@H](CCN)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.3451499094386055
1639,CHEMBL3622791,4680.0,COc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)c1,5.329754146925875
1640,CHEMBL43063,4800.0,O=C(CCc1ccccc1)NCCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.318758762624412
1641,CHEMBL4164016,4800.0,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.318758762624412
1642,CHEMBL256187,4819.0,CS(=O)(=O)N(C[C@H](O)C(=O)NO)c1ccc(OCc2ccc(F)cc2)cc1,5.317043073698791
1643,CHEMBL5277375,4830.0,O=C(O)CCC(NC(=O)Cc1ccc(Br)cc1)C(=O)NCc1ccc([N+](=O)[O-])cc1,5.316052869248487
1644,CHEMBL4634160,4830.0,O=C(O)CC[C@@H](NC(=O)Cc1ccc(Br)cc1)C(=O)NCc1ccc([N+](=O)[O-])cc1,5.316052869248487
1645,CHEMBL46818,4900.0,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2F)cc1)C(=O)O,5.309803919971486
1646,CHEMBL44062,4900.0,CC(C)C[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.309803919971486
1647,CHEMBL3622795,4950.0,Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)cc1,5.305394801066431
1648,CHEMBL584116,5000.0,CN1C[C@@H](OC(=O)N2CCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
1649,CHEMBL572302,5000.0,CN1C[C@@H](OC(=O)N2CCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
1650,CHEMBL4741456,5000.0,COc1ccc(Nc2cc(-c3cccs3)cc3c2c(=O)[nH]c2ccccc23)cc1,5.301029995663981
1651,CHEMBL1084238,5000.0,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccc(C(F)(F)F)cc4)CC3)cc2)CCOCC1,5.301029995663981
1652,CHEMBL567940,5000.0,CN(C)C(=O)O[C@H]1C[C@H](C(=O)NO)[C@@H](C(=O)N2CCN(c3ccccc3)CC2)N(C)C1,5.301029995663981
1653,CHEMBL572091,5000.0,CN1C[C@@H](OC(=O)N2CC=CC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
1654,CHEMBL584334,5000.0,CN1C[C@@H](OC(=O)N2CCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
1655,CHEMBL572045,5000.0,CN1C[C@@H](OC(=O)N2CCCCCCC2)C[C@H](C(=O)NO)[C@H]1C(=O)N1CCN(c2ccccc2)CC1,5.301029995663981
1656,CHEMBL567893,5000.0,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,5.301029995663981
1657,CHEMBL1916055,5091.0,O=C(N[C@@H]1CC=CCN(O)C1=O)c1ccc(Oc2ccc(Cl)cc2)cc1,5.293196902962662
1658,CHEMBL4435530,5100.0,O=C(CCCNCc1ccc(O)c2ncccc12)Nc1ccccc1,5.292429823902063
1659,CHEMBL4167291,5140.0,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.289036881004725
1660,CHEMBL236974,5150.0,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,5.288192770958808
1661,CHEMBL820,5215.0,CS(=O)(=O)OCCCCOS(C)(=O)=O,5.28274568723745
1662,CHEMBL4441474,5300.0,Cc1[nH]c2ccccc2c1CCNC(=O)CCCCNCc1ccc(O)c2ncccc12,5.275724130399211
1663,CHEMBL4285838,5400.0,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.267606240177031
1664,CHEMBL201298,5410.0,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.266802734893431
1665,CHEMBL3622220,5430.0,Cc1ccccc1C1=NN(c2ccc(S(N)(=O)=O)cc2)C(c2cccc3ccccc23)C1,5.265200170411153
1666,CHEMBL3622786,5470.0,NS(=O)(=O)c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2cccc3ccccc23)cc1,5.262012673666569
1667,CHEMBL3826991,5494.0,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.260111344915456
1668,CHEMBL484262,5500.0,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(c3c(C)noc3C)CC2)cc1,5.259637310505756
1669,CHEMBL151,5620.0,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.250263684430939
1670,CHEMBL402990,5660.0,COc1ccc2oc(=O)c(CCC(=O)NO)cc2c1,5.247183568811728
1671,CHEMBL3827162,5715.0,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.242983765268699
1672,CHEMBL4203044,5800.0,COc1ccc(-c2ccc(Sc3ccccc3C3CCC(=O)N(O)C3=O)cc2)cc1,5.236572006437063
1673,CHEMBL3622799,5880.0,NS(=O)(=O)c1ccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccc3ccccc3c2)cc1,5.230622673923861
1674,CHEMBL3827453,5882.0,CCCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.23047497982895
1675,CHEMBL3622790,5920.0,Cc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)c1,5.22767829327708
1676,CHEMBL3622792,5960.0,NS(=O)(=O)c1ccc(N2N=C(c3cccc(F)c3)CC2c2ccc3ccccc3c2)cc1,5.2247537402597635
1677,CHEMBL4170455,5970.0,CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.224025668870631
1678,CHEMBL3827196,5991.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O)NCc1ccccc1,5.2225006804096346
1679,CHEMBL2440429,6000.0,O=P(O)(O)C(Nc1cccc2ccccc12)P(=O)(O)O,5.221848749616356
1680,CHEMBL2333288,6000.0,COc1ccc(C[C@H](OC(=O)/C=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)O)cc1OC,5.221848749616356
1681,CHEMBL3922961,6000.0,COC(=O)C(C(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1,5.221848749616356
1682,CHEMBL4581930,6000.0,O=C(CCCCCNCc1ccc(O)c2ncccc12)Nc1ccccc1,5.221848749616356
1683,CHEMBL33977,6000.0,COC(=O)COc1c(C)cc(-c2nn(C)c(=O)c3ccccc23)cc1C,5.221848749616356
1684,CHEMBL3754100,6200.0,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(Br)s1,5.207608310501746
1685,CHEMBL4162521,6360.0,CCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.196542884351587
1686,CHEMBL4163839,6370.0,O=C(CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O)NCc1ccccc1,5.195860567664649
1687,CHEMBL4634914,6400.0,O=C(Nc1ccc(-c2nc3ccc(Br)cc3[nH]2)cc1)c1ccc([N+](=O)[O-])cc1,5.1938200260161125
1688,CHEMBL1084220,6700.0,COc1ccccc1C1CCN(c2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)CC1,5.173925197299173
1689,CHEMBL2333287,6700.0,COc1ccc(C[C@@H](OC(=O)/C=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)O)cc1OC,5.173925197299173
1690,CHEMBL44898,6700.0,O=C(O)CNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,5.173925197299173
1691,CHEMBL3622222,6720.0,COc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c1,5.172630726946174
1692,CHEMBL3827680,6740.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.17134010346468
1693,CHEMBL4175156,6800.0,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.167491087293763
1694,CHEMBL3622794,6910.0,NS(=O)(=O)c1ccc(N2N=C(c3cccc(I)c3)CC2c2ccc3ccccc3c2)cc1,5.1605219526258015
1695,CHEMBL398602,6930.0,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)O)C(C)C)cc1,5.159266765388193
1696,CHEMBL2,6963.0,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,5.15720360482442
1697,CHEMBL808,6997.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.155088126087859
1698,CHEMBL4160618,7000.0,NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.154901959985743
1699,CHEMBL69726,7000.0,O=C1N[C@H](CS)C(=O)N(CC2CCCCC2)[C@H]1CC1CCCCC1,5.154901959985743
1700,CHEMBL254403,7000.0,Cc1cccc(COC(=O)c2cccc(S)n2)c1,5.154901959985743
1701,CHEMBL3828051,7001.0,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCCc1ccccc1,5.154839922348055
1702,CHEMBL5277508,7050.0,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)C(CC[C@]5(C)C4CC=C4C6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)COC(=O)[C@]3(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c4ccc(O)c(O)c4)C3)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,5.151810883008601
1703,CHEMBL227553,7100.0,CC(C)[C@H](NS(=O)(=O)c1ccc(CCc2ccccc2)cc1)P(=O)(O)O,5.1487416512809245
1704,CHEMBL3794076,7297.04,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(C)cc1N)CC(C)C,5.136853273079707
1705,CHEMBL573935,7300.0,O=C(O)Cc1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.136677139879544
1706,CHEMBL3827781,7407.0,CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.130357655348405
1707,CHEMBL3827869,7432.0,NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.128894299014415
1708,CHEMBL4171886,7500.0,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.1249387366083
1709,CHEMBL3972836,7590.0,CC(C)(Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,5.11975822410452
1710,CHEMBL790,7630.0,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,5.117475462045119
1711,CHEMBL574589,7700.0,O=C(NO)c1ccccc1S(=O)(=O)c1ccc(-c2ccccc2)cc1,5.113509274827518
1712,CHEMBL297749,7700.0,O=C(CCc1ccccc1)NCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.113509274827518
1713,CHEMBL155815,7800.0,COc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccccc3)C(=O)O)cc2)cc1,5.107905397309519
1714,CHEMBL43152,7900.0,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.102372908709558
1715,CHEMBL3622788,7910.0,Cc1ccccc1C1=NN(c2ccc(S(N)(=O)=O)cc2)C(c2ccc3ccccc3c2)C1,5.101823516502323
1716,CHEMBL3622223,7970.0,NS(=O)(=O)c1ccc(N2N=C(c3cccc(Br)c3)CC2c2cccc3ccccc23)cc1,5.098541678603888
1717,CHEMBL481600,8000.0,COc1cc(/C=C/c2n[nH]c(C)c2C)ccc1O,5.096910013008056
1718,CHEMBL3827640,8170.0,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.087777943467584
1719,CHEMBL3752374,8200.0,O=C(N[C@H](CCN1C(=O)c2ccccc2C1=O)C(=O)NO)c1ccc(Oc2ccccc2)cc1,5.086186147616283
1720,CHEMBL3828527,8500.0,CC(C)(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.070581074285707
1721,CHEMBL116438,8500.0,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,5.070581074285707
1722,CHEMBL1784364,8500.0,Cc1cccnc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,5.070581074285707
1723,CHEMBL3622784,8610.0,COc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)cc1,5.064996848546345
1724,CHEMBL3828315,8710.0,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.059981844992336
1725,CHEMBL3622789,8720.0,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3Cl)CC2c2ccc3ccccc3c2)cc1,5.059483515067432
1726,CHEMBL4215396,8800.0,Cc1cccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@]2(C)CCC[C@]3(C)c4cc(S(=O)(=O)N[C@@H](Cc5ccccc5)C(=O)Nc5cccc(C)c5)c(C(C)C)cc4CC[C@@H]23)c1,5.055517327849831
1727,CHEMBL160667,8800.0,O=C(O)c1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,5.055517327849831
1728,CHEMBL5283335,8800.0,O=C(NCCC[C@@H](NS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)C(=O)NO)c1cccc(C(=O)NCCC[C@@H](NS(=O)(=O)c2ccc(OCc3cc(Br)cc(Br)c3)cc2)C(=O)NO)c1,5.055517327849831
1729,CHEMBL3585759,8800.0,CC[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,5.055517327849831
1730,CHEMBL1784365,8900.0,Cc1cc(C)c(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)cn1,5.050609993355087
1731,CHEMBL1939876,8900.0,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(C(=O)O)cc4)nn3C)ccc2[nH]1,5.050609993355087
1732,CHEMBL415879,9000.0,c1cnc2c(c1)ccc1cccnc12,5.045757490560675
1733,CHEMBL4777608,9000.0,COc1ccc(Nc2cc(-c3ccco3)cc3c2c(=O)[nH]c2ccccc23)cc1,5.045757490560675
1734,CHEMBL201206,9290.0,O=C(O)CC(Cc1ccccc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,5.031984286006358
1735,CHEMBL3098992,9400.0,Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cncc5ccccc45)cc3)ccc2n1,5.026872146400301
1736,CHEMBL432307,9500.0,C[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.022276394711152
1737,CHEMBL235318,9820.0,COc1ccc(S(=O)(=O)N(Cc2ccc(F)nc2)[C@@H](C(=O)O)C(C)C)cc1,5.00788851221305
1738,CHEMBL2048509,9910.0,COc1cc(C(O)C(CO)Oc2ccc(/C=C\CO)cc2OC)ccc1O,5.003926345514724
1739,CHEMBL295871,10000.0,O=C(O)C(CCSCc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,5.0
1740,CHEMBL428554,10000.0,COc1ccc(S(=O)(=O)N(Cc2cccnc2F)[C@@H](C(=O)O)C(C)C)cc1,5.0
1741,CHEMBL4635076,10000.0,O=[N+]([O-])c1ccc(-c2nc3ccc(Br)cc3[nH]2)cc1,5.0
1742,CHEMBL291133,10000.0,O=C(NCCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O)OCc1ccccc1,5.0
1743,CHEMBL222303,10000.0,CC#CCOc1ccc(S(=O)(=O)C(C(=O)NO)C2CC[S+]([O-])CC2)cc1,5.0
1744,CHEMBL3358155,10000.0,O=C1NC(=O)[C@](CNC(=O)c2cc3cc(Cl)ccc3o2)(c2nccs2)N1,5.0
1745,CHEMBL266612,10000.0,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)CCC(=O)O)C(C)C)cc3)o2)cc1,5.0
1746,CHEMBL378740,10005.0,CCCC(C(=O)O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,4.99978290702777
1747,CHEMBL377700,10030.0,O=C(O)CC(Cc1ccc(F)cc1)C(=O)c1ccc(C#Cc2ccccc2)cc1,4.998699066979582
1748,CHEMBL1532097,10170.0,O=C(c1c(O)cc(O)cc1O)C1c2c(cc(O)c3c2O[C@H](c2ccc(O)cc2)[C@@H](O)C3)OC1c1ccc(O)cc1,4.992679047077256
1749,CHEMBL378188,10330.0,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,4.985899678480379
